Student_ID,Q1_Age_Group,Q2_Year_of_Study,Q3_Field_of_Study,Q4_Platform,Q5_Course_Type,Q6_Course_Duration,Q7_Daily_Study_Time,Q8_Weekly_Study_Days,Q9_Study_Schedule_Regularity,Q10_Time_Management_Rating,Q11_Assignment_Completion,Q12_Video_Watching_Freq,Q13_Forum_Participation,Q14_Break_Frequency,Q15_Course_Difficulty,Q16_Motivation_Level,Q17_Internet_Quality,Q18_Main_Device,Q19_Course_Completed,Q20_Dropout_Reason,Q21_Overall_Satisfaction,Q22_Future_Course_Likelihood
STU_10117,21–23,4th Year,Science,Other,Business / Management,Less than 2 weeks,Less than 30 minutes,4–5 days,5,1,Sometimes,Rarely,Often,Very Often,Very Easy,3,Average,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10118,21–23,Other,Engineering,YouTube,Business / Management,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Not Available in My Course,Never,Very Difficult,3,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10119,21–23,3rd Year,Computer Science / IT,Coursera,Programming / Technology,3–6 months,2–3 hours,4–5 days,2,4,Sometimes,Almost Always,Sometimes,Rarely,Difficult,3,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_10120,21–23,2nd Year,Engineering,NPTEL,Personal Development,1–3 months,1–2 hours,4–5 days,3,3,Sometimes,Often,Rarely,Sometimes,Moderate,3,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10121,24–26,Other,Engineering,edX,Programming / Technology,1–3 months,1–2 hours,6 days,5,3,Often,Often,Not Available in My Course,Very Often,Moderate,4,Poor,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10122,24–26,4th Year,Engineering,Other,Academic Subject,2–4 weeks,30 minutes–1 hour,6 days,1,2,Often,Sometimes,Often,Never,Easy,4,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10123,24–26,2nd Year,Engineering,Coursera,Artificial Intelligence / Data Science,Less than 2 weeks,Less than 30 minutes,6 days,2,1,Often,Rarely,Rarely,Rarely,Very Easy,4,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10124,21–23,1st Year,Business / Management,Udemy,Personal Development,3–6 months,2–3 hours,4–5 days,2,4,Sometimes,Almost Always,Never,Rarely,Difficult,3,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_10125,18–20,4th Year,Engineering,edX,Artificial Intelligence / Data Science,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Often,Rarely,Easy,2,Average,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10126,21–23,4th Year,Science,NPTEL,Business / Management,2–4 weeks,30 minutes–1 hour,4–5 days,4,2,Sometimes,Sometimes,Often,Often,Easy,3,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10127,Above 26,2nd Year,Science,LinkedIn Learning,Programming / Technology,1–3 months,1–2 hours,Every day,2,3,Always,Often,Rarely,Rarely,Moderate,5,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10128,Above 26,2nd Year,Other,Other,Language Learning,2–4 weeks,30 minutes–1 hour,Every day,3,2,Always,Sometimes,Rarely,Sometimes,Easy,5,Poor,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10129,21–23,Other,Other,YouTube,Language Learning,3–6 months,2–3 hours,4–5 days,2,4,Sometimes,Almost Always,Not Available in My Course,Rarely,Difficult,3,Poor,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10130,Above 26,2nd Year,Science,Other,Programming / Technology,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Rarely,Very Often,Very Difficult,5,Excellent,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10131,21–23,2nd Year,Other,LinkedIn Learning,Artificial Intelligence / Data Science,2–4 weeks,30 minutes–1 hour,4–5 days,4,2,Sometimes,Sometimes,Rarely,Often,Easy,3,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10132,24–26,3rd Year,Business / Management,Other,Personal Development,2–4 weeks,30 minutes–1 hour,6 days,1,2,Often,Sometimes,Sometimes,Never,Easy,4,Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_10133,24–26,1st Year,Business / Management,Udemy,Artificial Intelligence / Data Science,Less than 2 weeks,Less than 30 minutes,6 days,2,1,Often,Rarely,Never,Rarely,Very Easy,4,Excellent,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_10134,Below 18,Other,Science,Udemy,Language Learning,2–4 weeks,30 minutes–1 hour,1 day,5,2,Never,Sometimes,Not Available in My Course,Very Often,Easy,1,Very Good,Laptop,No,Course content did not meet expectations,2,Probably No
STU_10135,24–26,3rd Year,Business / Management,LinkedIn Learning,Business / Management,3–6 months,2–3 hours,6 days,4,4,Often,Almost Always,Sometimes,Often,Difficult,4,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_10136,18–20,4th Year,Other,NPTEL,Artificial Intelligence / Data Science,Less than 2 weeks,Less than 30 minutes,2–3 days,3,1,Rarely,Rarely,Often,Sometimes,Very Easy,2,Very Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10137,24–26,4th Year,Engineering,Other,Programming / Technology,2–4 weeks,30 minutes–1 hour,6 days,1,2,Often,Sometimes,Often,Never,Easy,4,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10138,21–23,2nd Year,Engineering,Other,Business / Management,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Rarely,Never,Very Difficult,3,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10139,24–26,2nd Year,Science,LinkedIn Learning,Language Learning,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Rarely,Sometimes,Very Difficult,4,Average,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10140,Above 26,Other,Science,NPTEL,Business / Management,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Not Available in My Course,Very Often,Very Difficult,5,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10141,21–23,4th Year,Science,Other,Artificial Intelligence / Data Science,2–4 weeks,30 minutes–1 hour,4–5 days,4,2,Sometimes,Sometimes,Often,Often,Easy,3,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10142,24–26,4th Year,Other,Coursera,Personal Development,2–4 weeks,30 minutes–1 hour,6 days,1,2,Often,Sometimes,Often,Never,Easy,4,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10143,Below 18,Other,Science,NPTEL,Artificial Intelligence / Data Science,1–3 months,1–2 hours,1 day,4,3,Never,Often,Not Available in My Course,Often,Moderate,1,Average,Laptop,No,Other,2,Probably No
STU_10144,Above 26,2nd Year,Engineering,Coursera,Artificial Intelligence / Data Science,Less than 2 weeks,Less than 30 minutes,Every day,4,1,Always,Rarely,Rarely,Often,Very Easy,5,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10145,18–20,3rd Year,Arts / Humanities,Coursera,Language Learning,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Sometimes,Rarely,Easy,2,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_10146,24–26,3rd Year,Computer Science / IT,NPTEL,Programming / Technology,1–3 months,1–2 hours,6 days,5,3,Often,Often,Sometimes,Very Often,Moderate,4,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_10147,Below 18,Postgraduate,Arts / Humanities,LinkedIn Learning,Academic Subject,3–6 months,2–3 hours,1 day,3,4,Never,Almost Always,Very Often,Sometimes,Difficult,1,Excellent,Desktop,No,Lack of interest,2,Probably No
STU_10148,18–20,3rd Year,Arts / Humanities,Udemy,Language Learning,3–6 months,2–3 hours,2–3 days,5,4,Rarely,Almost Always,Sometimes,Very Often,Difficult,2,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_10149,24–26,Postgraduate,Business / Management,Udemy,Academic Subject,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Very Often,Sometimes,Very Difficult,4,Average,Desktop,Yes,I completed the course,4,Definitely Yes
STU_10150,Above 26,4th Year,Science,Coursera,Other,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Often,Very Often,Very Difficult,5,Excellent,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10151,24–26,1st Year,Business / Management,Other,Programming / Technology,1–3 months,1–2 hours,6 days,5,3,Often,Often,Never,Very Often,Moderate,4,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_10152,18–20,2nd Year,Other,LinkedIn Learning,Artificial Intelligence / Data Science,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Rarely,Often,Very Difficult,2,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10153,21–23,Other,Other,edX,Artificial Intelligence / Data Science,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Not Available in My Course,Never,Very Difficult,3,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10154,Below 18,2nd Year,Science,YouTube,Personal Development,2–4 weeks,30 minutes–1 hour,1 day,5,2,Never,Sometimes,Rarely,Very Often,Easy,1,Very Good,Tablet,No,Course was too difficult,2,Probably No
STU_10155,21–23,2nd Year,Other,Other,Artificial Intelligence / Data Science,1–3 months,1–2 hours,4–5 days,3,3,Sometimes,Often,Rarely,Sometimes,Moderate,3,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10156,Below 18,Postgraduate,Arts / Humanities,LinkedIn Learning,Business / Management,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Very Often,Rarely,Very Difficult,1,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_10157,24–26,4th Year,Other,LinkedIn Learning,Personal Development,2–4 weeks,30 minutes–1 hour,6 days,1,2,Often,Sometimes,Often,Never,Easy,4,Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10158,21–23,1st Year,Arts / Humanities,LinkedIn Learning,Other,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Never,Never,Very Difficult,3,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_10159,21–23,Other,Other,edX,Other,3–6 months,2–3 hours,4–5 days,2,4,Sometimes,Almost Always,Not Available in My Course,Rarely,Difficult,3,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10160,Above 26,1st Year,Business / Management,LinkedIn Learning,Language Learning,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Never,Very Often,Very Difficult,5,Excellent,Desktop,Yes,I completed the course,4,Definitely Yes
STU_10161,21–23,2nd Year,Other,Coursera,Programming / Technology,2–4 weeks,30 minutes–1 hour,4–5 days,4,2,Sometimes,Sometimes,Rarely,Often,Easy,3,Excellent,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10162,Below 18,1st Year,Computer Science / IT,NPTEL,Personal Development,3–6 months,2–3 hours,1 day,3,4,Never,Almost Always,Never,Sometimes,Difficult,1,Excellent,Desktop,No,Course was too difficult,2,Probably No
STU_10163,Above 26,Postgraduate,Computer Science / IT,edX,Programming / Technology,2–4 weeks,30 minutes–1 hour,Every day,3,2,Always,Sometimes,Very Often,Sometimes,Easy,5,Poor,Desktop,Yes,I completed the course,4,Definitely Yes
STU_10164,Above 26,Postgraduate,Business / Management,LinkedIn Learning,Personal Development,Less than 2 weeks,Less than 30 minutes,Every day,4,1,Always,Rarely,Very Often,Often,Very Easy,5,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_10165,18–20,4th Year,Science,Other,Programming / Technology,2–4 weeks,30 minutes–1 hour,2–3 days,2,2,Rarely,Sometimes,Often,Rarely,Easy,2,Average,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10166,Below 18,1st Year,Business / Management,Udemy,Personal Development,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Never,Rarely,Very Difficult,1,Good,Desktop,Yes,I completed the course,4,Definitely Yes
STU_10167,21–23,3rd Year,Computer Science / IT,YouTube,Business / Management,Less than 2 weeks,Less than 30 minutes,4–5 days,5,1,Sometimes,Rarely,Sometimes,Very Often,Very Easy,3,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_10168,Above 26,2nd Year,Engineering,Coursera,Programming / Technology,2–4 weeks,30 minutes–1 hour,Every day,3,2,Always,Sometimes,Rarely,Sometimes,Easy,5,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10169,Above 26,Other,Engineering,Coursera,Business / Management,Less than 2 weeks,Less than 30 minutes,Every day,4,1,Always,Rarely,Not Available in My Course,Often,Very Easy,5,Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10170,Above 26,4th Year,Engineering,Other,Language Learning,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Often,Very Often,Very Difficult,5,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10171,Below 18,3rd Year,Business / Management,edX,Business / Management,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Sometimes,Rarely,Very Difficult,1,Good,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_10172,21–23,1st Year,Business / Management,LinkedIn Learning,Other,Less than 2 weeks,Less than 30 minutes,4–5 days,5,1,Sometimes,Rarely,Never,Very Often,Very Easy,3,Average,Desktop,Yes,I completed the course,4,Definitely Yes
STU_10173,Above 26,1st Year,Arts / Humanities,YouTube,Programming / Technology,2–4 weeks,30 minutes–1 hour,Every day,3,2,Always,Sometimes,Never,Sometimes,Easy,5,Poor,Desktop,Yes,I completed the course,4,Definitely Yes
STU_10174,Above 26,2nd Year,Engineering,Coursera,Academic Subject,Less than 2 weeks,Less than 30 minutes,Every day,4,1,Always,Rarely,Rarely,Often,Very Easy,5,Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10175,24–26,2nd Year,Science,Coursera,Programming / Technology,3–6 months,2–3 hours,6 days,4,4,Often,Almost Always,Rarely,Often,Difficult,4,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10176,Below 18,Other,Science,NPTEL,Personal Development,More than 6 months,More than 3 hours,1 day,2,5,Never,Always,Not Available in My Course,Rarely,Very Difficult,1,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10177,Above 26,2nd Year,Engineering,NPTEL,Other,1–3 months,1–2 hours,Every day,2,3,Always,Often,Rarely,Rarely,Moderate,5,Very Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10178,Below 18,4th Year,Other,Udemy,Programming / Technology,1–3 months,1–2 hours,1 day,4,3,Never,Often,Often,Often,Moderate,1,Average,Tablet,No,Course was too difficult,2,Probably No
STU_10179,18–20,1st Year,Arts / Humanities,Other,Programming / Technology,1–3 months,1–2 hours,2–3 days,1,3,Rarely,Often,Never,Never,Moderate,2,Excellent,Desktop,Yes,I completed the course,4,Definitely Yes
STU_10180,Below 18,Postgraduate,Arts / Humanities,Other,Business / Management,Less than 2 weeks,Less than 30 minutes,1 day,1,1,Never,Rarely,Very Often,Never,Very Easy,1,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_10181,24–26,Other,Engineering,edX,Artificial Intelligence / Data Science,1–3 months,1–2 hours,6 days,5,3,Often,Often,Not Available in My Course,Very Often,Moderate,4,Poor,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10182,18–20,3rd Year,Computer Science / IT,Coursera,Programming / Technology,More than 6 months,More than 3 hours,2–3 days,4,5,Rarely,Always,Sometimes,Often,Very Difficult,2,Poor,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_10183,Below 18,3rd Year,Business / Management,NPTEL,Personal Development,1–3 months,1–2 hours,1 day,4,3,Never,Often,Sometimes,Often,Moderate,1,Average,Desktop,No,Other,2,Probably No
STU_10184,21–23,Other,Engineering,NPTEL,Other,3–6 months,2–3 hours,4–5 days,2,4,Sometimes,Almost Always,Not Available in My Course,Rarely,Difficult,3,Poor,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10185,Above 26,4th Year,Engineering,Coursera,Other,More than 6 months,More than 3 hours,Every day,5,5,Always,Always,Often,Very Often,Very Difficult,5,Excellent,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10186,21–23,4th Year,Science,Coursera,Artificial Intelligence / Data Science,2–4 weeks,30 minutes–1 hour,4–5 days,4,2,Sometimes,Sometimes,Often,Often,Easy,3,Excellent,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10187,Below 18,2nd Year,Science,edX,Other,3–6 months,2–3 hours,1 day,3,4,Never,Almost Always,Rarely,Sometimes,Difficult,1,Excellent,Tablet,No,Lack of interest,2,Probably No
STU_10188,21–23,2nd Year,Other,YouTube,Business / Management,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Rarely,Never,Very Difficult,3,Very Good,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10189,24–26,3rd Year,Business / Management,edX,Language Learning,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Sometimes,Sometimes,Very Difficult,4,Average,Smartphone,Yes,I completed the course,4,Definitely Yes
STU_10190,24–26,Other,Engineering,edX,Academic Subject,3–6 months,2–3 hours,6 days,4,4,Often,Almost Always,Not Available in My Course,Often,Difficult,4,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10191,18–20,Other,Science,Udemy,Academic Subject,Less than 2 weeks,Less than 30 minutes,2–3 days,3,1,Rarely,Rarely,Not Available in My Course,Sometimes,Very Easy,2,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10192,24–26,4th Year,Science,LinkedIn Learning,Personal Development,2–4 weeks,30 minutes–1 hour,6 days,1,2,Often,Sometimes,Often,Never,Easy,4,Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10193,21–23,Other,Engineering,Other,Programming / Technology,More than 6 months,More than 3 hours,4–5 days,1,5,Sometimes,Always,Not Available in My Course,Never,Very Difficult,3,Very Good,Tablet,Yes,I completed the course,4,Definitely Yes
STU_10194,24–26,4th Year,Engineering,YouTube,Programming / Technology,More than 6 months,More than 3 hours,6 days,3,5,Often,Always,Often,Sometimes,Very Difficult,4,Average,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10195,Below 18,3rd Year,Business / Management,Udemy,Other,Less than 2 weeks,Less than 30 minutes,1 day,1,1,Never,Rarely,Sometimes,Never,Very Easy,1,Poor,Desktop,Yes,I completed the course,4,Definitely Yes
STU_10196,24–26,2nd Year,Science,Udemy,Artificial Intelligence / Data Science,1–3 months,1–2 hours,6 days,5,3,Often,Often,Rarely,Very Often,Moderate,4,Poor,Laptop,Yes,I completed the course,4,Definitely Yes
STU_10197,Above 26,Postgraduate,Business / Management,LinkedIn Learning,Programming / Technology,1–3 months,1–2 hours,Every day,2,3,Always,Often,Very Often,Rarely,Moderate,5,Very Good,Desktop,Yes,I completed the course,4,Definitely Yes
